Season,Lg,Tm,W,L,Finish,,Age,Ht.,Wt.,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,NBA,MIL,57,25,1,,26.0,6-6,206,,82,241.5,43.9,89.1,.493,1.5,4.7,.327,42.4,84.5,.502,25.2,32.9,.764,14.5,29.5,44.0,26.3,9.8,5.6,16.7,27.0,114.5
1984-85,NBA,MIL,59,23,1,,25.7,6-6,208,,82,241.5,43.5,88.5,.491,1.1,3.6,.303,42.4,84.9,.499,22.8,30.2,.757,15.3,28.7,44.0,26.4,8.4,5.9,16.9,27.3,110.9
1983-84,NBA,MIL,50,32,1,,28.4,6-6,208,,82,242.7,41.9,85.0,.492,0.7,2.8,.254,41.1,82.2,.501,21.3,28.7,.740,13.8,29.1,42.9,25.8,7.8,6.0,17.3,26.4,105.7
1982-83,NBA,MIL,51,31,1,,28.1,6-6,206,,82,241.8,42.5,87.0,.489,0.5,2.1,.219,42.1,84.9,.495,21.1,28.0,.753,13.4,30.2,43.6,25.8,8.1,6.5,17.6,26.0,106.6
1981-82,NBA,MIL,55,27,1,,27.3,6-6,207,,82,241.5,43.2,85.5,.505,0.6,2.0,.299,42.6,83.5,.510,21.4,28.4,.753,14.2,29.5,43.7,27.2,9.3,5.5,19.4,27.8,108.4
1980-81,NBA,MIL,60,22,1,,26.6,6-6,204,,82,240.9,45.4,91.1,.498,0.4,1.6,.229,45.0,89.5,.503,22.0,28.5,.770,15.4,29.4,44.7,28.3,10.5,6.5,19.3,26.8,113.1
1979-80,NBA,MIL,49,33,1,,25.3,6-6,206,,82,241.5,44.9,92.1,.488,0.6,1.9,.323,44.3,90.2,.491,19.6,25.6,.764,15.2,29.2,44.4,27.8,9.5,6.2,18.2,23.6,110.1
1978-79,NBA,MIL,38,44,3,,24.8,6-6,206,,82,242.4,47.6,94.8,.503,,,,47.6,94.8,.503,18.8,24.6,.762,14.1,28.9,43.0,31.2,10.5,5.3,19.2,25.7,114.1
1977-78,NBA,MIL,44,38,2,,23.8,6-6,204,,82,243.7,46.4,96.1,.482,,,,46.4,96.1,.482,19.7,27.1,.726,15.1,30.2,45.4,28.1,10.6,5.8,20.5,24.9,112.4
1976-77,NBA,MIL,30,52,6,,25.0,6-6,204,,82,240.3,44.7,95.6,.468,,,,44.7,95.6,.468,18.9,25.3,.750,14.9,30.7,45.6,24.0,9.6,4.2,20.1,25.5,108.4
1975-76,NBA,MIL,38,44,1,,24.9,6-6,209,,82,241.8,42.1,90.7,.465,,,,42.1,90.7,.465,17.5,23.8,.736,13.3,32.8,46.1,22.2,8.7,5.7,19.8,24.9,101.8
1974-75,NBA,MIL,38,44,4,,26.2,6-6,205,,82,241.5,42.1,89.8,.468,,,,42.1,89.8,.468,16.5,21.3,.775,12.5,33.7,46.2,23.6,7.3,4.9,18.8,23.8,100.7
1973-74,NBA,MIL,59,23,1,,27.3,6-7,205,,82,240.9,45.4,92.3,.492,,,,45.4,92.3,.492,16.2,21.2,.763,13.8,35.1,49.0,27.1,8.9,6.3,20.7,22.7,107.1
1972-73,NBA,MIL,60,22,1,,26.4,6-6,205,,82,240.9,45.8,95.2,.481,,,,45.8,95.2,.481,15.5,20.6,.753,,,51.8,27.1,,,,21.5,107.2
1971-72,NBA,MIL,63,19,1,,26.3,6-6,204,,82,241.2,46.5,93.3,.498,,,,46.5,93.3,.498,21.6,29.3,.739,,,52.1,26.3,,,,22.7,114.6
1970-71,NBA,MIL,66,16,1,,26.1,6-6,205,,82,241.2,48.4,95.2,.509,,,,48.4,95.2,.509,21.5,29.0,.742,,,53.0,27.4,,,,22.5,118.4
1969-70,NBA,MIL,56,26,2,,24.9,6-6,207,,82,241.2,47.8,98.1,.488,,,,47.8,98.1,.488,23.1,31.6,.732,,,53.9,26.4,,,,24.0,118.8
1968-69,NBA,MIL,27,55,7,,26.7,6-5,212,,82,240.0,43.1,100.7,.428,,,,43.1,100.7,.428,24.0,32.2,.745,,,57.6,23.0,,,,26.7,110.2
