Season,Lg,Tm,W,L,Finish,,Age,Ht.,Wt.,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,NBA,PHI,58,24,2,,28.1,6-6,200,,82,242.1,44.1,85.0,.518,0.5,1.7,.295,43.6,83.4,.523,22.5,30.1,.747,12.6,29.1,41.7,27.6,10.4,7.6,18.0,26.6,111.2
1980-81,NBA,PHI,62,20,2,,27.2,6-6,203,,82,242.1,44.3,86.3,.514,0.2,1.0,.226,44.1,85.2,.518,22.7,29.6,.768,13.3,31.9,45.2,28.9,10.5,7.2,20.8,25.1,111.7
1979-80,NBA,PHI,59,23,2,,27.0,6-6,205,,82,242.1,43.0,87.3,.492,0.3,1.5,.216,42.6,85.7,.497,22.9,29.6,.772,14.5,32.1,46.6,27.1,9.7,8.0,20.8,22.7,109.1
1978-79,NBA,PHI,47,35,2,,26.4,6-6,202,,82,241.5,43.7,89.5,.488,,,,43.7,89.5,.488,22.1,29.4,.753,14.0,33.1,47.1,27.5,9.5,7.3,21.6,25.3,109.5
1977-78,NBA,PHI,55,27,1,,26.2,6-6,205,,82,241.8,44.2,91.1,.486,,,,44.2,91.1,.486,26.3,34.9,.752,15.8,32.9,48.7,27.1,9.8,6.7,21.4,26.7,114.7
1976-77,NBA,PHI,50,32,1,,25.6,6-6,203,,82,241.2,42.8,89.3,.480,,,,42.8,89.3,.480,24.5,33.3,.736,15.8,33.6,49.3,24.0,9.9,6.8,23.4,25.3,110.2
1975-76,NBA,PHI,46,36,2,,26.3,6-6,202,,82,242.1,42.2,94.5,.447,,,,42.2,94.5,.447,22.1,30.1,.733,16.9,32.7,49.6,20.2,9.9,4.5,21.1,26.7,106.5
1974-75,NBA,PHI,34,48,4,,27.7,6-6,198,,82,241.5,40.5,91.2,.445,,,,40.5,91.2,.445,18.7,24.9,.749,14.6,33.0,47.6,20.8,7.0,3.2,19.4,24.1,99.8
1973-74,NBA,PHI,25,57,4,,28.4,6-5,200,,82,240.6,40.6,93.9,.432,,,,40.6,93.9,.432,19.9,25.8,.771,14.4,32.0,46.4,21.9,9.2,2.7,20.3,24.0,101.2
1972-73,NBA,PHI,9,73,4,,27.6,6-5,202,,82,240.6,42.3,100.8,.420,,,,42.3,100.8,.420,19.5,26.0,.750,,,50.9,20.6,,,,24.2,104.1
