Season,Lg,Tm,W,L,Finish,,Age,Ht.,Wt.,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,NBA,DET,30,52,4,,27.2,6-7,217,,82,242.4,37.3,81.1,.460,5.8,15.3,.376,31.5,65.7,.479,16.7,22.6,.737,11.4,27.3,38.6,21.1,7.3,4.0,13.0,19.9,97.0
2009-10,NBA,DET,27,55,5,,26.7,6-7,218,,82,241.2,35.9,80.5,.445,4.6,14.5,.314,31.3,66.0,.474,17.7,24.4,.728,12.8,27.3,40.2,19.4,7.3,3.8,13.4,22.2,94.0
2008-09,NBA,DET,39,43,3,,28.2,6-6,212,,82,242.7,36.4,80.0,.454,4.6,13.2,.349,31.8,66.8,.475,16.9,22.5,.751,11.6,29.9,41.4,20.6,6.0,4.6,11.9,20.9,94.2
2007-08,NBA,DET,59,23,1,,28.3,6-7,214,,82,240.6,36.6,79.9,.458,5.9,16.2,.366,30.6,63.7,.481,18.4,24.0,.767,11.9,29.5,41.4,22.3,7.1,5.8,11.7,20.6,97.5
2006-07,NBA,DET,53,29,1,,29.0,6-7,213,,82,242.4,35.9,79.1,.454,5.5,15.9,.344,30.4,63.2,.481,18.8,24.2,.774,11.6,29.0,40.5,21.6,7.1,5.8,12.2,20.4,96.0
2005-06,NBA,DET,64,18,1,,28.5,6-7,214,,82,241.8,36.4,80.0,.455,6.8,17.7,.384,29.6,62.3,.475,17.3,23.8,.727,11.9,28.6,40.5,24.0,7.1,6.0,11.4,18.5,96.8
2004-05,NBA,DET,54,28,1,,27.9,6-7,211,,82,243.4,34.8,78.3,.444,4.4,12.8,.345,30.3,65.5,.463,19.4,26.2,.739,12.9,30.6,43.4,21.8,7.0,6.1,13.8,20.0,93.3
2003-04,NBA,DET,54,28,2,,27.4,6-6,214,,82,241.2,33.5,77.0,.435,4.1,11.8,.344,29.4,65.2,.452,19.0,25.3,.753,12.4,30.4,42.8,20.8,8.0,7.0,15.1,20.3,90.1
2002-03,NBA,DET,50,32,1,,29.0,6-6,215,,82,242.7,32.9,76.5,.430,6.5,18.1,.358,26.4,58.4,.452,19.0,24.6,.771,10.8,29.8,40.6,19.8,6.8,5.7,13.5,21.3,91.4
2001-02,NBA,DET,50,32,1,,29.5,6-6,214,,82,240.0,34.7,76.8,.452,6.9,18.4,.376,27.8,58.4,.475,18.0,23.8,.756,9.9,28.9,38.7,21.5,7.9,6.9,14.5,20.7,94.3
2000-01,NBA,DET,32,50,5,,27.1,6-6,213,,82,242.1,35.6,83.9,.424,4.7,13.6,.350,30.9,70.3,.439,19.6,27.2,.721,13.5,32.0,45.5,19.9,7.5,5.5,15.9,23.8,95.6
1999-00,NBA,DET,42,40,4,,28.3,6-6,213,,82,241.8,37.1,80.9,.459,5.4,14.9,.359,31.8,66.0,.481,23.9,30.6,.781,11.2,30.0,41.2,20.8,8.1,3.3,15.7,24.5,103.5
1998-99,NBA,DET,29,21,3,,27.7,6-6,215,,50,241.0,33.2,74.3,.447,5.0,13.6,.365,28.2,60.7,.465,19.0,25.7,.740,12.1,28.2,40.3,20.2,8.9,4.2,15.8,22.8,90.4
1997-98,NBA,DET,37,45,6,,27.2,6-6,213,,82,243.4,34.9,77.7,.449,3.6,11.4,.312,31.3,66.3,.473,20.8,27.9,.745,12.7,28.5,41.2,19.5,8.3,4.2,14.6,22.0,94.2
1996-97,NBA,DET,54,28,3,,28.2,6-6,210,,82,241.8,34.5,74.3,.464,7.1,18.3,.388,27.4,56.0,.488,18.1,24.3,.745,10.5,28.0,38.4,19.0,7.7,3.5,12.7,20.1,94.2
1995-96,NBA,DET,46,36,5,,26.8,6-6,212,,82,241.8,34.3,74.7,.459,6.6,16.5,.404,27.6,58.2,.475,20.2,26.9,.751,10.8,29.8,40.5,19.6,6.2,4.3,14.8,23.8,95.4
1994-95,NBA,DET,28,54,7,,26.9,6-6,215,,82,240.6,37.3,80.9,.461,6.0,17.0,.354,31.3,63.9,.490,17.5,23.7,.741,11.7,26.9,38.6,22.8,8.6,5.1,16.1,26.2,98.2
1993-94,NBA,DET,20,62,7,,27.5,6-6,206,,82,240.6,38.6,85.6,.452,4.4,12.7,.344,34.3,72.9,.470,15.3,20.9,.731,12.5,28.3,40.8,21.5,7.3,3.8,15.1,23.6,96.9
1992-93,NBA,DET,40,42,6,,29.9,6-6,208,,82,241.2,39.8,87.9,.453,3.6,11.1,.322,36.3,76.9,.472,17.4,23.9,.729,15.8,28.2,44.0,23.7,7.1,3.0,14.0,21.3,100.6
1991-92,NBA,DET,48,34,3,,30.1,6-6,208,,82,241.2,38.9,83.7,.465,2.0,6.4,.314,36.9,77.3,.477,19.1,25.7,.743,14.8,29.5,44.3,23.2,6.7,4.4,14.8,20.1,98.9
